id,d_same_conflict,d_same_topic,margin,score,family,replicate,map_seed,blend
e750120,0.659070038566,0.648265118182,-0.0108049203842,0,gaussian,0,20260911,projection
e751725,0.69377151886,0.749810923337,0.0560394044766,1,gaussian,0,20260911,projection
e759795,0.605567948344,0.616949954983,0.0113820066396,1,gaussian,0,20260911,projection
e760826,0.7257988527,0.714021523039,-0.0117773296613,0,gaussian,0,20260911,projection
e771712,0.621926375598,0.608445136541,-0.0134812390567,0,gaussian,0,20260911,projection
e779700,0.77019916383,0.805328510281,0.0351293464513,1,gaussian,0,20260911,projection
e780705,0.703955798841,0.607701039518,-0.0962547593234,0,gaussian,0,20260911,projection
e782208,0.571964935614,0.661137605238,0.0891726696247,1,gaussian,0,20260911,projection
e782459,0.497820450411,0.442351732446,-0.0554687179648,0,gaussian,0,20260911,projection
e782824,0.715567866761,0.699004462094,-0.0165634046675,0,gaussian,0,20260911,projection
e784832,0.774041573108,0.698261375052,-0.0757801980557,0,gaussian,0,20260911,projection
e790209,0.388759838409,0.826295114269,0.43753527586,1,gaussian,0,20260911,projection
e791685,0.61960427267,0.527694050901,-0.0919102217692,0,gaussian,0,20260911,projection
e792357,0.559154236061,0.586852160969,0.0276979249084,1,gaussian,0,20260911,projection
e792904,0.737093798114,0.730859301942,-0.00623449617155,0,gaussian,0,20260911,projection
e793029,0.642969770528,0.524958714895,-0.118011055633,0,gaussian,0,20260911,projection
e794699,0.784112919385,0.770121608759,-0.013991310625,0,gaussian,0,20260911,projection
e796327,0.508799455698,0.640366951983,0.131567496285,1,gaussian,0,20260911,projection
e797829,0.703624595535,0.655897192963,-0.0477274025724,0,gaussian,0,20260911,projection
e802980,0.496237363857,0.697189321235,0.200951957379,1,gaussian,0,20260911,projection
e806677,0.504065174581,0.721159612551,0.217094437969,1,gaussian,0,20260911,projection
e809235,0.615511128709,0.673283692797,0.0577725640872,1,gaussian,0,20260911,projection
e814005,0.673424604409,0.847343873385,0.173919268976,1,gaussian,0,20260911,projection
e818481,0.506014835324,0.729555791007,0.223540955683,1,gaussian,0,20260911,projection
e819740,0.748270782911,0.494205644006,-0.254065138904,0,gaussian,0,20260911,projection
e821044,0.660582385899,0.842761716108,0.18217933021,1,gaussian,0,20260911,projection
e821660,0.663497294398,0.675334914407,0.0118376200092,1,gaussian,0,20260911,projection
e825330,0.797150162076,0.76094550869,-0.0362046533861,0,gaussian,0,20260911,projection
e826013,0.602790651461,0.573472632293,-0.0293180191678,0,gaussian,0,20260911,projection
e826355,0.597978915169,0.543069010632,-0.054909904537,0,gaussian,0,20260911,projection
e836308,0.559031825875,0.549304037073,-0.00972778880264,0,gaussian,0,20260911,projection
e837276,0.688882021685,0.729183472183,0.0403014504977,1,gaussian,0,20260911,projection
e838439,0.836969998328,0.628181160577,-0.208788837751,0,gaussian,0,20260911,projection
e843984,0.7650652621,0.578857341596,-0.186207920504,0,gaussian,0,20260911,projection
e853899,0.673556376376,0.72174893927,0.0481925628939,1,gaussian,0,20260911,projection
e860383,0.526980459514,0.664655481907,0.137675022393,1,gaussian,0,20260911,projection
e867758,0.789743274114,0.472191626769,-0.317551647345,0,gaussian,0,20260911,projection
e873827,0.571851718221,0.885884269697,0.314032551476,1,gaussian,0,20260911,projection
e875287,0.758680847161,0.821919134607,0.0632382874459,1,gaussian,0,20260911,projection
e876711,0.836724290486,0.66322558636,-0.173498704126,0,gaussian,0,20260911,projection
e885393,0.545081179765,0.51668794709,-0.0283932326743,0,gaussian,0,20260911,projection
e886494,0.605319909651,0.719347100918,0.114027191266,1,gaussian,0,20260911,projection
e888857,0.670459606986,0.781034585803,0.110574978817,1,gaussian,0,20260911,projection
e889561,0.598241808758,0.642014387766,0.0437725790076,1,gaussian,0,20260911,projection
e892350,0.606860726384,0.480419072663,-0.126441653721,0,gaussian,0,20260911,projection
e896152,0.492695384393,0.654417011433,0.16172162704,1,gaussian,0,20260911,projection
e897599,0.589844076102,0.643340054939,0.0534959788367,1,gaussian,0,20260911,projection
e899130,0.578399852258,0.506448144232,-0.0719517080251,0,gaussian,0,20260911,projection
e899499,0.513443896025,0.808189429493,0.294745533468,1,gaussian,0,20260911,projection
